name,type,location,price,duration,rating,source,review_text
Resort Hotel — booking 8616,hotel,BRA,63.5,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 95803,hotel,CN,159.3,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 33988,hotel,PRT,66.6,21.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 85023,hotel,DEU,89.3,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 76828,hotel,GBR,76.5,7.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 29627,hotel,GBR,49.94,7.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 52676,hotel,PRT,62.0,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 81482,hotel,PRT,0.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 102092,hotel,NOR,75.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 10725,hotel,PRT,8.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 114809,hotel,DEU,122.4,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 79880,hotel,PRT,73.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 7701,hotel,PRT,175.0,6.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 98757,hotel,BRA,83.85,1.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 23024,hotel,PRT,54.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 27258,hotel,ESP,258.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 114165,hotel,CZE,130.5,4.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 38360,hotel,USA,201.67,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 103447,hotel,FRA,67.57,4.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 29938,hotel,PRT,30.0,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 32401,hotel,PRT,40.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 38669,hotel,PRT,239.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 73835,hotel,PRT,62.8,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 67702,hotel,PRT,90.0,3.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 25348,hotel,GBR,64.76,14.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 50382,hotel,DEU,99.3,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 42148,hotel,ESP,89.0,4.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 103954,hotel,PRT,65.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 82808,hotel,PRT,75.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 101615,hotel,PRT,121.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 2790,hotel,PRT,36.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 52751,hotel,BRA,206.0,6.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 64169,hotel,PRT,95.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 116708,hotel,DEU,114.4,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 46483,hotel,ESP,80.6,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 65156,hotel,AUT,88.4,4.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 116908,hotel,GBR,80.1,3.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 66241,hotel,PRT,95.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 81838,hotel,PRT,110.0,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 56040,hotel,PRT,96.0,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 99330,hotel,IRL,127.8,1.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 102413,hotel,MYS,79.2,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 89957,hotel,BRA,109.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 93890,hotel,BRA,97.54,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 90177,hotel,PRT,87.78,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 114104,hotel,GBR,112.67,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 43402,hotel,PRT,109.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 34198,hotel,FRA,115.0,1.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 45574,hotel,FRA,60.0,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 107345,hotel,DEU,100.3,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 81814,hotel,PRT,115.0,3.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 2889,hotel,PRT,44.1,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 95789,hotel,POL,217.6,5.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 56427,hotel,PRT,127.2,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 109126,hotel,FRA,75.0,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 101083,hotel,FRA,75.0,2.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 44093,hotel,PRT,121.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 54743,hotel,NLD,177.3,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 96511,hotel,USA,94.1,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 74691,hotel,PRT,62.8,2.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 79935,hotel,PRT,55.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 64851,hotel,PRT,68.0,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 80343,hotel,PRT,69.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 61101,hotel,PRT,52.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 115273,hotel,GBR,112.67,3.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 22516,hotel,GBR,29.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 104140,hotel,BRA,117.82,11.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 24799,hotel,FRA,117.63,4.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 24936,hotel,PRT,142.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 79458,hotel,PRT,70.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 26676,hotel,DEU,114.2,10.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 60972,hotel,PRT,75.0,2.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 39154,hotel,ESP,257.0,5.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 8381,hotel,MAR,89.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 41617,hotel,DEU,75.0,7.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 29182,hotel,GBR,42.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 30082,hotel,FRA,67.71,7.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 17890,hotel,GBR,96.21,7.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 16110,hotel,FRA,175.0,5.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 50356,hotel,PRT,72.67,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 65889,hotel,PRT,117.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 100826,hotel,BEL,133.33,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 29841,hotel,GBR,32.31,7.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 100093,hotel,HUN,118.8,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 66482,hotel,PRT,95.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 40408,hotel,ITA,94.5,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 99791,hotel,ESP,150.0,1.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 15140,hotel,PRT,88.4,10.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 61369,hotel,PRT,80.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 22953,hotel,ESP,51.0,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 111375,hotel,CN,83.16,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 23238,hotel,PRT,63.0,1.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 84713,hotel,PRT,86.0,1.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 8524,hotel,PRT,79.8,7.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 9991,hotel,PRT,34.4,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 94056,hotel,DEU,121.0,1.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 12428,hotel,GBR,180.0,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 24525,hotel,ITA,89.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 6609,hotel,PRT,85.5,6.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 104152,hotel,ESP,129.7,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 74491,hotel,PRT,62.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 81453,hotel,DEU,0.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 26900,hotel,PRT,271.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 15967,hotel,PRT,222.0,5.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 69183,hotel,GBR,107.1,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 116976,hotel,PRT,65.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 85521,hotel,PRT,107.1,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 59113,hotel,PRT,110.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 90045,hotel,PRT,75.0,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 1038,hotel,PRT,164.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 35317,hotel,GBR,94.9,9.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 70387,hotel,FRA,153.0,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 75521,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 41987,hotel,ITA,94.5,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 94743,hotel,DEU,72.25,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 26104,hotel,ESP,149.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 21975,hotel,POL,45.0,7.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 92514,hotel,DEU,102.25,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 35703,hotel,GBR,78.94,7.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 116059,hotel,NZL,112.67,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 69323,hotel,PRT,130.0,2.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 21420,hotel,IRL,48.75,8.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 46585,hotel,FRA,87.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 76292,hotel,PRT,64.5,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 105332,hotel,PRT,101.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 36188,hotel,GBR,81.0,4.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 62491,hotel,PRT,75.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 113888,hotel,GBR,126.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 100036,hotel,PRT,90.9,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 76539,hotel,PRT,48.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 114213,hotel,RUS,99.0,2.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 4121,hotel,PRT,29.0,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 112675,hotel,FRA,187.0,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 31007,hotel,PRT,47.85,6.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 14065,hotel,,31.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 48306,hotel,ARG,56.94,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 31930,hotel,GBR,68.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 53084,hotel,PRT,130.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 63183,hotel,PRT,60.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 44106,hotel,PRT,108.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 89556,hotel,FRA,126.9,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 32996,hotel,PRT,80.0,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 8223,hotel,GBR,48.75,14.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 101125,hotel,CHE,70.0,4.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 46751,hotel,PRT,65.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 13659,hotel,ESP,216.67,3.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 26700,hotel,PRT,150.8,7.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 31699,hotel,GBR,54.97,21.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 63637,hotel,GBR,88.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 102760,hotel,ESP,118.8,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 97194,hotel,CHN,108.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 113577,hotel,DEU,128.0,5.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 84865,hotel,PRT,91.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 57468,hotel,DEU,107.0,3.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 43339,hotel,PRT,80.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 107279,hotel,GBR,88.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 30334,hotel,PRT,48.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 30541,hotel,ESP,68.03,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 57877,hotel,USA,114.3,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 95091,hotel,NOR,223.55,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 76546,hotel,PRT,48.0,2.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 75389,hotel,PRT,62.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 112322,hotel,ROU,126.0,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 7148,hotel,PRT,187.0,12.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 19983,hotel,PRT,26.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 64706,hotel,PRT,110.0,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 52703,hotel,FRA,73.33,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 5798,hotel,DEU,54.5,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 40068,hotel,PRT,68.0,4.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 116493,hotel,FRA,85.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 46277,hotel,FRA,109.61,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 95428,hotel,ESP,177.3,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 85827,hotel,FIN,107.67,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 117685,hotel,BRA,71.1,7.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 52956,hotel,PRT,120.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 92893,hotel,NOR,142.2,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 114796,hotel,IRL,185.0,1.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 115158,hotel,SRB,162.0,6.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 95747,hotel,LUX,118.15,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 49289,hotel,BRA,86.7,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 48248,hotel,PRT,70.53,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 95515,hotel,DEU,0.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 103060,hotel,PRT,103.5,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 10888,hotel,PRT,80.0,7.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 63807,hotel,GBR,145.96,7.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 87448,hotel,CHE,95.2,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 80304,hotel,PRT,110.0,2.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 101573,hotel,POL,96.0,3.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 31096,hotel,FIN,59.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 25001,hotel,FRA,107.0,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 11629,hotel,PRT,133.75,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 64845,hotel,ESP,79.2,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 63789,hotel,PRT,68.0,5.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 93053,hotel,NZL,151.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 114471,hotel,USA,141.36,5.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 74239,hotel,PRT,62.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 63261,hotel,PRT,158.0,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 16595,hotel,PRT,116.4,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 82677,hotel,ITA,109.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 3087,hotel,PRT,65.23,8.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 32113,hotel,PRT,88.0,1.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 31485,hotel,GBR,57.6,5.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 97951,hotel,PRT,210.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 91385,hotel,PRT,129.65,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 2584,hotel,BEL,76.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 55002,hotel,NOR,118.8,3.0,3.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 28914,hotel,GBR,46.36,7.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 18352,hotel,PRT,86.0,2.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 22862,hotel,PRT,46.0,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 34960,hotel,GBR,48.0,3.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 38733,hotel,EST,315.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 7738,hotel,PRT,169.5,4.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 54499,hotel,FRA,94.5,3.0,5.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 27566,hotel,PRT,212.53,6.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 11056,hotel,ESP,60.0,7.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 25879,hotel,GBR,70.0,9.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 54050,hotel,PRT,110.0,6.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 34520,hotel,GBR,41.6,7.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 20255,hotel,PRT,38.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 35640,hotel,GBR,76.8,7.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 35072,hotel,ITA,85.0,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 117394,hotel,GBR,142.0,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 115271,hotel,CN,116.1,3.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 16171,hotel,ESP,118.58,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 95821,hotel,ISR,112.2,7.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 17540,hotel,PRT,46.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 99097,hotel,GBR,180.9,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 42294,hotel,PRT,116.0,2.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 34287,hotel,PRT,80.0,5.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 68152,hotel,PRT,95.0,4.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 50981,hotel,USA,116.1,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 111753,hotel,ESP,129.2,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 90114,hotel,FRA,117.3,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 99894,hotel,FRA,76.5,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 7308,hotel,MAR,189.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 79971,hotel,USA,73.15,2.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 13071,hotel,PRT,116.5,4.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 67063,hotel,AUT,130.5,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 78275,hotel,PRT,100.0,1.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 34408,hotel,PRT,40.0,5.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 73599,hotel,GBR,185.25,1.0,4.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 35893,hotel,IRL,94.0,7.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 13370,hotel,PRT,262.0,7.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 38499,hotel,GBR,190.0,3.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 111311,hotel,FRA,90.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 72072,hotel,PRT,120.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 53557,hotel,PRT,95.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 17042,hotel,PRT,0.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 43126,hotel,MAR,80.85,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 71854,hotel,GBR,160.0,2.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 101022,hotel,DEU,71.05,6.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 7144,hotel,AND,180.0,7.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 19022,hotel,PRT,58.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 175,hotel,PRT,91.5,4.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 64737,hotel,PRT,102.56,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 93005,hotel,FIN,176.7,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 41694,hotel,FRA,85.57,7.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 82846,hotel,PRT,75.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 23941,hotel,PRT,97.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 15262,hotel,PRT,2.4,5.0,4.7,kaggle:hotel_booking_demand,
