name,type,location,price,duration,rating,source,review_text,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,cost_per_day,cluster,cluster_label
City Hotel — booking 41654,hotel,PRT,88.38,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.625714285714285,0,budget
City Hotel — booking 111386,hotel,BEL,169.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,169.0,2,premium
City Hotel — booking 112515,hotel,IRL,75.0,3.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 64696,hotel,PRT,85.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.333333333333332,0,budget
City Hotel — booking 112058,hotel,PRT,112.67,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.556666666666665,1,mid-range
City Hotel — booking 105147,hotel,ESP,63.2,4.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.8,0,budget
City Hotel — booking 70626,hotel,BEL,99.0,5.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.8,1,mid-range
City Hotel — booking 87753,hotel,PRT,75.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 85498,hotel,DEU,85.5,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,85.5,1,mid-range
Resort Hotel — booking 28522,hotel,CN,82.0,10.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.2,0,budget
City Hotel — booking 45583,hotel,PRT,111.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,55.5,1,mid-range
City Hotel — booking 99505,hotel,PRT,65.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.666666666666668,0,budget
City Hotel — booking 106012,hotel,BEL,74.8,4.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.7,0,budget
City Hotel — booking 97581,hotel,DEU,139.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,69.5,1,mid-range
City Hotel — booking 109676,hotel,ESP,123.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,41.0,1,mid-range
Resort Hotel — booking 11500,hotel,IRL,100.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.333333333333336,1,mid-range
Resort Hotel — booking 39403,hotel,PRT,199.67,6.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.27833333333333,2,premium
Resort Hotel — booking 22673,hotel,DEU,73.75,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,73.75,1,mid-range
Resort Hotel — booking 18405,hotel,PRT,26.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.0,0,budget
City Hotel — booking 113007,hotel,GBR,133.06,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.35333333333333,1,mid-range
City Hotel — booking 84397,hotel,PRT,71.84,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,71.84,0,budget
City Hotel — booking 63439,hotel,PRT,80.0,2.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
City Hotel — booking 96837,hotel,DEU,85.0,4.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.25,0,budget
City Hotel — booking 51950,hotel,PRT,110.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.666666666666664,1,mid-range
City Hotel — booking 73349,hotel,PRT,115.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,57.5,1,mid-range
Resort Hotel — booking 23270,hotel,DEU,75.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
City Hotel — booking 84095,hotel,PRT,81.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,81.0,1,mid-range
Resort Hotel — booking 37825,hotel,GBR,100.71,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.387142857142857,0,budget
City Hotel — booking 68052,hotel,MOZ,129.6,5.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.919999999999998,1,mid-range
Resort Hotel — booking 27671,hotel,ROU,114.2,7.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,16.314285714285713,1,mid-range
Resort Hotel — booking 34725,hotel,RUS,87.0,4.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.75,0,budget
City Hotel — booking 40338,hotel,PRT,76.5,7.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.928571428571429,0,budget
Resort Hotel — booking 39704,hotel,PRT,225.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,225.0,2,premium
City Hotel — booking 40120,hotel,PRT,67.5,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.5,0,budget
Resort Hotel — booking 21414,hotel,FRA,75.81,21.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,3.6100000000000003,0,budget
Resort Hotel — booking 22060,hotel,PRT,48.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
Resort Hotel — booking 13829,hotel,,27.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.5,0,budget
City Hotel — booking 42325,hotel,PRT,88.83,6.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.805,0,budget
Resort Hotel — booking 31045,hotel,ESP,38.4,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.4,0,budget
City Hotel — booking 53181,hotel,PRT,75.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.5,0,budget
City Hotel — booking 62173,hotel,ROU,105.4,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.35,1,mid-range
Resort Hotel — booking 36324,hotel,BRA,77.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.5,0,budget
Resort Hotel — booking 19490,hotel,PRT,29.0,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.666666666666666,0,budget
City Hotel — booking 97878,hotel,DEU,87.67,5.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.534,0,budget
City Hotel — booking 62296,hotel,PRT,67.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.333333333333332,0,budget
City Hotel — booking 69759,hotel,USA,130.0,6.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.666666666666668,1,mid-range
City Hotel — booking 60538,hotel,USA,85.27,6.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.211666666666666,0,budget
City Hotel — booking 43113,hotel,PRT,65.0,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
Resort Hotel — booking 23047,hotel,PRT,35.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.666666666666666,0,budget
City Hotel — booking 79766,hotel,DEU,60.0,4.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.0,0,budget
City Hotel — booking 40355,hotel,PRT,90.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,90.0,1,mid-range
City Hotel — booking 45045,hotel,DEU,109.0,2.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.5,1,mid-range
City Hotel — booking 105729,hotel,PRT,0.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
City Hotel — booking 41415,hotel,ITA,94.5,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
City Hotel — booking 40329,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 50168,hotel,NLD,108.38,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.095,1,mid-range
Resort Hotel — booking 39577,hotel,ESP,272.5,6.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.416666666666664,2,premium
Resort Hotel — booking 34136,hotel,CHN,50.0,1.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.0,0,budget
City Hotel — booking 77861,hotel,PRT,72.0,1.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,72.0,0,budget
City Hotel — booking 94111,hotel,PRT,65.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,65.0,0,budget
City Hotel — booking 113740,hotel,PRT,175.5,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,175.5,2,premium
Resort Hotel — booking 29044,hotel,AUT,81.0,9.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.0,0,budget
City Hotel — booking 45431,hotel,ISR,85.67,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.55666666666667,0,budget
City Hotel — booking 72263,hotel,IRL,125.0,14.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.928571428571429,1,mid-range
City Hotel — booking 91027,hotel,GBR,109.65,7.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.664285714285715,1,mid-range
City Hotel — booking 81546,hotel,PRT,135.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,67.5,1,mid-range
City Hotel — booking 63587,hotel,FRA,90.1,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.525,0,budget
Resort Hotel — booking 15892,hotel,PRT,217.0,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,72.33333333333333,2,premium
City Hotel — booking 70852,hotel,PRT,105.0,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.0,1,mid-range
Resort Hotel — booking 13974,hotel,,0.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
Resort Hotel — booking 32281,hotel,PRT,60.0,1.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,60.0,0,budget
Resort Hotel — booking 31166,hotel,NLD,58.43,7.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.347142857142858,0,budget
City Hotel — booking 43249,hotel,PRT,82.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,41.0,0,budget
City Hotel — booking 101258,hotel,FIN,176.25,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.0625,1,mid-range
City Hotel — booking 113293,hotel,BEL,138.6,2.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,69.3,1,mid-range
City Hotel — booking 42191,hotel,AUS,105.5,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,52.75,1,mid-range
Resort Hotel — booking 28080,hotel,IRL,77.22,10.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.7219999999999995,0,budget
City Hotel — booking 111658,hotel,DEU,147.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,49.0,1,mid-range
City Hotel — booking 92553,hotel,PRT,79.0,1.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,79.0,1,mid-range
City Hotel — booking 52115,hotel,ITA,119.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,59.5,1,mid-range
City Hotel — booking 93421,hotel,ESP,123.5,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.875,1,mid-range
Resort Hotel — booking 17861,hotel,ESP,76.8,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.36,0,budget
Resort Hotel — booking 29633,hotel,PRT,45.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,0,budget
City Hotel — booking 52466,hotel,PRT,130.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,43.333333333333336,1,mid-range
City Hotel — booking 49569,hotel,DEU,90.9,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.45,1,mid-range
City Hotel — booking 60468,hotel,FRA,96.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.0,1,mid-range
Resort Hotel — booking 4107,hotel,GBR,31.88,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.626666666666667,0,budget
City Hotel — booking 116958,hotel,PRT,160.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,53.333333333333336,1,mid-range
City Hotel — booking 107330,hotel,BRA,74.48,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,74.48,1,mid-range
City Hotel — booking 68710,hotel,CN,138.6,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,69.3,1,mid-range
City Hotel — booking 106679,hotel,IRL,88.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.0,1,mid-range
Resort Hotel — booking 19439,hotel,PRT,43.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,43.0,0,budget
City Hotel — booking 83059,hotel,FRA,51.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.0,0,budget
City Hotel — booking 115666,hotel,GBR,107.1,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.699999999999996,1,mid-range
City Hotel — booking 54273,hotel,CHN,93.15,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,93.15,1,mid-range
Resort Hotel — booking 32452,hotel,PRT,48.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
Resort Hotel — booking 18982,hotel,ESP,51.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.0,0,budget
Resort Hotel — booking 8319,hotel,BEL,92.0,4.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.0,0,budget
City Hotel — booking 74359,hotel,PRT,62.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 98399,hotel,IRL,149.4,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,49.800000000000004,1,mid-range
City Hotel — booking 67021,hotel,PRT,120.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,1,mid-range
City Hotel — booking 66234,hotel,PRT,95.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.75,0,budget
City Hotel — booking 103280,hotel,DEU,67.5,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,67.5,0,budget
Resort Hotel — booking 702,hotel,IRL,114.25,12.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.520833333333334,1,mid-range
Resort Hotel — booking 399,hotel,ESP,180.0,7.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.714285714285715,1,mid-range
Resort Hotel — booking 34836,hotel,PRT,42.0,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.5,0,budget
City Hotel — booking 102424,hotel,FRA,74.8,4.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.7,0,budget
City Hotel — booking 107430,hotel,BEL,74.84,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.94666666666667,0,budget
City Hotel — booking 84496,hotel,PRT,31.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 44749,hotel,ARG,62.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 71732,hotel,GBR,120.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,120.0,1,mid-range
Resort Hotel — booking 37142,hotel,CN,64.5,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,16.125,0,budget
City Hotel — booking 118187,hotel,ISR,290.0,1.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,290.0,2,premium
City Hotel — booking 41548,hotel,PRT,124.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,124.0,2,premium
Resort Hotel — booking 17019,hotel,ITA,93.17,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.634,0,budget
City Hotel — booking 83523,hotel,FRA,59.75,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.916666666666668,0,budget
City Hotel — booking 114837,hotel,ESP,151.2,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.4,1,mid-range
City Hotel — booking 49643,hotel,FRA,75.76,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.94,0,budget
City Hotel — booking 72749,hotel,USA,139.5,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,69.75,1,mid-range
Resort Hotel — booking 1479,hotel,PRT,105.5,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.375,1,mid-range
City Hotel — booking 59523,hotel,AUT,109.8,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.6,1,mid-range
City Hotel — booking 88873,hotel,FRA,126.0,4.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
Resort Hotel — booking 33779,hotel,DEU,68.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,68.0,0,budget
Resort Hotel — booking 9182,hotel,PRT,46.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.0,0,budget
City Hotel — booking 58204,hotel,PRT,176.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.0,1,mid-range
City Hotel — booking 73394,hotel,GBR,125.0,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,41.666666666666664,1,mid-range
City Hotel — booking 73281,hotel,NLD,140.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,70.0,1,mid-range
City Hotel — booking 115995,hotel,LVA,247.0,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,123.5,2,premium
Resort Hotel — booking 966,hotel,FRA,246.0,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,61.5,2,premium
Resort Hotel — booking 35413,hotel,GBR,106.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,53.0,1,mid-range
Resort Hotel — booking 29451,hotel,IRL,49.0,6.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.166666666666666,0,budget
Resort Hotel — booking 15571,hotel,ESP,194.0,3.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,64.66666666666667,2,premium
City Hotel — booking 51452,hotel,PRT,100.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.0,1,mid-range
Resort Hotel — booking 33393,hotel,GBR,39.74,5.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.948,0,budget
Resort Hotel — booking 36782,hotel,GBR,48.0,5.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.6,0,budget
City Hotel — booking 77772,hotel,GBR,138.57,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.795714285714286,1,mid-range
City Hotel — booking 96792,hotel,BEL,110.11,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,55.055,1,mid-range
City Hotel — booking 103514,hotel,ITA,77.86,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.465,0,budget
City Hotel — booking 62463,hotel,PRT,75.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,75.0,1,mid-range
Resort Hotel — booking 5427,hotel,PRT,173.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,86.5,2,premium
City Hotel — booking 61984,hotel,PRT,70.0,5.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.0,0,budget
City Hotel — booking 56924,hotel,CHE,112.2,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,37.4,1,mid-range
City Hotel — booking 83548,hotel,FRA,89.0,4.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.25,0,budget
Resort Hotel — booking 11569,hotel,FRA,147.0,7.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.0,1,mid-range
City Hotel — booking 41538,hotel,FRA,92.31,13.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.100769230769231,0,budget
City Hotel — booking 95371,hotel,BEL,140.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,140.0,2,premium
City Hotel — booking 82691,hotel,PRT,98.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.666666666666664,1,mid-range
City Hotel — booking 78419,hotel,PRT,152.0,1.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,152.0,2,premium
City Hotel — booking 107475,hotel,CZE,77.76,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.92,0,budget
City Hotel — booking 72646,hotel,ESP,166.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,55.333333333333336,1,mid-range
City Hotel — booking 103396,hotel,PRT,78.3,2.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.15,0,budget
City Hotel — booking 107285,hotel,RUS,90.0,4.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.5,0,budget
Resort Hotel — booking 39938,hotel,TUR,191.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,95.5,2,premium
City Hotel — booking 61254,hotel,ITA,86.4,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,43.2,0,budget
City Hotel — booking 106755,hotel,PRT,0.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
Resort Hotel — booking 8401,hotel,GBR,89.0,7.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.714285714285714,0,budget
City Hotel — booking 93980,hotel,CN,152.1,1.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,152.1,2,premium
City Hotel — booking 60827,hotel,PRT,77.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.666666666666668,0,budget
City Hotel — booking 56597,hotel,PRT,135.0,2.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,67.5,1,mid-range
City Hotel — booking 63906,hotel,PRT,75.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,75.0,1,mid-range
City Hotel — booking 82119,hotel,PRT,70.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.333333333333332,0,budget
Resort Hotel — booking 2874,hotel,BEL,47.6,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.9,0,budget
Resort Hotel — booking 12201,hotel,DEU,108.9,9.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.100000000000001,1,mid-range
City Hotel — booking 111472,hotel,CN,99.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.0,1,mid-range
City Hotel — booking 59234,hotel,PRT,115.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,57.5,1,mid-range
Resort Hotel — booking 28487,hotel,ESP,77.1,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.275,0,budget
City Hotel — booking 77899,hotel,PRT,170.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,85.0,2,premium
City Hotel — booking 70155,hotel,RUS,120.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,1,mid-range
Resort Hotel — booking 15948,hotel,FRA,191.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,191.0,2,premium
Resort Hotel — booking 22536,hotel,CN,80.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,80.0,1,mid-range
Resort Hotel — booking 34864,hotel,PRT,120.0,8.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.0,1,mid-range
City Hotel — booking 113971,hotel,GBR,126.0,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.5,1,mid-range
Resort Hotel — booking 9730,hotel,DEU,127.5,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,63.75,1,mid-range
City Hotel — booking 66249,hotel,PRT,95.0,6.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.833333333333334,0,budget
City Hotel — booking 86234,hotel,DEU,119.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,119.0,1,mid-range
City Hotel — booking 90420,hotel,PRT,132.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.0,1,mid-range
City Hotel — booking 61810,hotel,FRA,88.74,5.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.747999999999998,0,budget
Resort Hotel — booking 34526,hotel,PRT,0.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
Resort Hotel — booking 18887,hotel,GBR,46.4,7.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,6.628571428571428,0,budget
City Hotel — booking 87013,hotel,DEU,78.0,5.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.6,0,budget
Resort Hotel — booking 32135,hotel,IRL,54.4,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.4,0,budget
City Hotel — booking 87634,hotel,BEL,105.3,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,52.65,1,mid-range
Resort Hotel — booking 12979,hotel,NLD,205.0,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.25,2,premium
City Hotel — booking 75003,hotel,PRT,76.5,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,76.5,1,mid-range
